placement,entrant_name,user_id,event_id,event_date
1,Zain,2616,1298171,2025-08-23
2,Liquid | Hungrybox,8916,1298171,2025-08-23
3,SR | Joshman,53361,1298171,2025-08-23
4,lloD,10070,1298171,2025-08-23
5,Nouns | Aklo,182985,1298171,2025-08-23
5,Nouns | Nicki,12872,1298171,2025-08-23
7,FAHEYGANG | SDJ,26405,1298171,2025-08-23
7,Zamu,15053,1298171,2025-08-23
9,Tempo | Axe,10806,1298171,2025-08-23
9,Free Agent | Trif,14228,1298171,2025-08-23
9,FLY | Jmook,10563,1298171,2025-08-23
9,Epoodle,861290,1298171,2025-08-23
13,SR | moky,1672,1298171,2025-08-23
13,Spiral | Krudo,86490,1298171,2025-08-23
13,SluG,38172,1298171,2025-08-23
13,skrat's friend | Spark,52,1298171,2025-08-23
17,Magi,2878,1298171,2025-08-23
17,Aura,34391,1298171,2025-08-23
17,Nouns | Junebug,2150,1298171,2025-08-23
17,Brotherhood| | Foxy Grandpa,303478,1298171,2025-08-23
17,NOOT | Panda,18544,1298171,2025-08-23
17,LG | fitzy,1497261,1298171,2025-08-23
17,Zuppy,4199,1298171,2025-08-23
17,404Cray,46781,1298171,2025-08-23
25,Salt,75333,1298171,2025-08-23
25,CF | Kevin Maples,31513,1298171,2025-08-23
25,Agent,16679,1298171,2025-08-23
25,Swedish Delight,1118,1298171,2025-08-23
25,BLE | Faith,44941,1298171,2025-08-23
25,Chem,476646,1298171,2025-08-23
25,upstate | Zanya,171588,1298171,2025-08-23
25,DarkGenex,16895,1298171,2025-08-23
33,OG Kid,1492275,1298171,2025-08-23
33,YouTube Family | Boyd,91492,1298171,2025-08-23
33,Fable,4400,1298171,2025-08-23
33,Younger,339,1298171,2025-08-23
33,Ember,795694,1298171,2025-08-23
33,bab_o7,11934,1298171,2025-08-23
33,LG | Louis,34943,1298171,2025-08-23
33,I'm Michael BTW,405514,1298171,2025-08-23
33,MMG | eve,37713,1298171,2025-08-23
33,Kwyet,36054,1298171,2025-08-23
33,Billz,2339,1298171,2025-08-23
33,MATE | Kalvar,582,1298171,2025-08-23
33,Level1 / f0wls | max,1640387,1298171,2025-08-23
33,Project D | JoJo,95843,1298171,2025-08-23
33,Kevbot,7115,1298171,2025-08-23
33,BLE | bambi,4394,1298171,2025-08-23
49,PULSE | Tempo,87775,1298171,2025-08-23
49,YT | RBLX | GabeGlitches,1541143,1298171,2025-08-23
49,Nexohi,1144521,1298171,2025-08-23
49,Fudge,490091,1298171,2025-08-23
49,Young Neil,50085,1298171,2025-08-23
49,@Awilcox_art | S.A.M.,38225,1298171,2025-08-23
49,BorgTech | HOBORG,95135,1298171,2025-08-23
49,Grab2Win,42505,1298171,2025-08-23
49,NSE | Maher,39160,1298171,2025-08-23
49,L7 | Freezus,16650,1298171,2025-08-23
49,Rishi,8082,1298171,2025-08-23
49,Greenstach,360588,1298171,2025-08-23
49,Dawson,86809,1298171,2025-08-23
49,hc | saucymain,668760,1298171,2025-08-23
49,Karils | Conflict,543413,1298171,2025-08-23
49,Porkers,433867,1298171,2025-08-23
65,$town | Asidyx,48173,1298171,2025-08-23
65,SIG | TheAsianOne,28714,1298171,2025-08-23
65,LG BT | bonn,689219,1298171,2025-08-23
65,OUG | Electroman,149864,1298171,2025-08-23
65,FG | MarxistxAthena,634132,1298171,2025-08-23
65,regEx,30419,1298171,2025-08-23
65,Yoshicord | Daniel,1454349,1298171,2025-08-23
65,THE BOIS | Arn255,926841,1298171,2025-08-23
65,Adwan,39992,1298171,2025-08-23
65,Steak,51588,1298171,2025-08-23
65,Abel,9891,1298171,2025-08-23
65,Mot$,172392,1298171,2025-08-23
65,Dimension,410247,1298171,2025-08-23
65,BS,600297,1298171,2025-08-23
65,Grab,155892,1298171,2025-08-23
65,poopyjoe,183071,1298171,2025-08-23
65,Lowercase hero,162095,1298171,2025-08-23
65,Gambit,42519,1298171,2025-08-23
65,Nation,929,1298171,2025-08-23
65,Future Shock,283826,1298171,2025-08-23
65,JKJ,10986,1298171,2025-08-23
65,BigJoig,523,1298171,2025-08-23
65,FAHEYGANG | Jango UU,1542,1298171,2025-08-23
65,stavino,11551,1298171,2025-08-23
65,FLB | lacoot,4167,1298171,2025-08-23
65,KingNut,885597,1298171,2025-08-23
65,N0va | hc | Coolslice,146174,1298171,2025-08-23
65,SLTE | Berger,18286,1298171,2025-08-23
65,Skittles,172975,1298171,2025-08-23
65,Yeet | Womb!,563467,1298171,2025-08-23
65,Seal,16488,1298171,2025-08-23
65,Polaris,1106105,1298171,2025-08-23
97,Cry,43600,1298171,2025-08-23
97,Mr. McCarthy,480019,1298171,2025-08-23
97,Butter Barn | Him Possible,97268,1298171,2025-08-23
97,Arty,452,1298171,2025-08-23
97,SkratsFriend :3 | Jude,98230,1298171,2025-08-23
97,oz,45427,1298171,2025-08-23
97,metafy | Just Jason,6279,1298171,2025-08-23
97,K8A,6856,1298171,2025-08-23
97,BB | Den,96258,1298171,2025-08-23
97,MGFC | CuteJosie,10566,1298171,2025-08-23
97,netplayge | :3,15164,1298171,2025-08-23
97,Squid,1219,1298171,2025-08-23
97,kdog,822960,1298171,2025-08-23
97,ENFP,456773,1298171,2025-08-23
97,Blank,442076,1298171,2025-08-23
97,Bigbuffalo,41518,1298171,2025-08-23
97,Pig,1119,1298171,2025-08-23
97,Omegam,141061,1298171,2025-08-23
97,PUP | Puppy,225461,1298171,2025-08-23
